MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
80.0,3.0,100.0,14330.0,1.0,0.0,3.0,0.0,0.0,0.0,24.0,2.0,2.0,0.0,7.0,7.0,4.0,1974.0,1974.0,1.0,1.0,14.0,14.0,145.0,2.0,4.0,1.0,2.0,3.0,1.0,0.0,1023.0,5.0,0.0,228.0,1748.0,1.0,2.0,1.0,4.0,2151.0,495.0,0.0,2646.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,9.0,6.0,2.5,1.0,1974.0,1.0,2.0,550.0,4.0,4.0,2.0,420.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,2006.0,8.0,4.0,208310.0
60.0,3.0,105.0,11025.0,1.0,3.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,5.0,8.0,5.0,1992.0,1993.0,1.0,1.0,6.0,7.0,408.75,2.0,4.0,2.0,0.5,3.0,1.0,2.0,1118.0,5.0,0.0,216.0,1334.0,1.0,0.0,1.0,4.0,1520.0,1306.0,0.0,2669.75,1.0,0.0,2.0,1.0,3.0,1.0,2.0,9.0,6.0,2.5,1.0,1992.0,1.0,3.0,888.0,4.0,4.0,2.0,177.0,175.0,0.0,0.0,0.0,0.0,0.0,10.0,2006.0,8.0,4.0,197021.0
120.0,3.0,34.0,3628.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,2.0,7.0,5.0,2004.0,2004.0,1.0,1.0,8.0,8.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,1143.0,1143.0,1.0,0.0,1.0,4.0,1143.0,0.0,0.0,1143.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,6.0,1.0,1.0,2004.0,1.0,2.0,588.0,4.0,4.0,2.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,8.0,4.0,166892.0
145.0,3.0,33.0,2544.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,5.0,7.0,5.0,2005.0,2005.0,1.0,1.0,8.0,8.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,600.0,600.0,1.0,0.0,1.0,4.0,520.0,623.0,0.0,1223.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,4.0,6.0,0.0,5.0,2005.0,1.0,2.0,480.0,4.0,4.0,2.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,8.0,4.0,189601.0
145.0,3.0,69.30579531442663,2998.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,5.0,6.0,5.0,2000.0,2000.0,1.0,1.0,8.0,8.0,408.75,2.0,4.0,2.0,2.0,3.0,3.0,2.0,353.0,5.0,0.0,403.0,756.0,1.0,0.0,1.0,4.0,768.0,756.0,0.0,1524.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,4.0,6.0,0.0,5.0,2000.0,2.0,2.0,440.0,4.0,4.0,2.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,8.0,4.0,189238.0
145.0,3.0,69.30579531442663,4447.0,1.0,0.0,3.0,0.0,2.0,0.0,21.0,2.0,2.0,0.0,5.0,7.0,5.0,2003.0,2003.0,1.0,1.0,12.0,13.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,530.0,530.0,1.0,0.0,1.0,4.0,530.0,550.0,0.0,1080.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,4.0,6.0,0.0,1.0,2003.0,1.0,2.0,496.0,4.0,4.0,2.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,8.0,4.0,209013.0
60.0,3.0,105.0,8314.0,1.0,0.0,3.0,0.0,0.0,0.0,21.0,2.0,2.0,0.0,5.0,7.0,5.0,1997.0,1998.0,1.0,1.0,13.0,14.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,569.0,569.0,1.0,0.0,1.0,4.0,854.0,840.0,0.0,1694.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,6.0,6.0,1.0,3.0,1997.0,2.0,1.0,434.0,4.0,4.0,2.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,11.0,2006.0,8.0,4.0,197144.0
20.0,3.0,60.0,7180.0,1.0,0.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,2.0,8.0,5.0,2001.0,2002.0,1.0,1.0,5.0,5.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,1568.0,1568.0,1.0,0.0,1.0,4.0,1568.0,0.0,0.0,1568.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,6.0,6.0,1.0,1.0,2001.0,1.0,2.0,564.0,4.0,4.0,2.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,9.0,2006.0,8.0,4.0,150906.0
145.0,3.0,79.0,13110.0,1.0,0.0,3.0,0.0,0.0,0.0,14.0,2.0,2.0,0.0,2.0,5.0,6.0,1972.0,1972.0,1.0,1.0,9.0,10.0,144.0,3.0,4.0,1.0,2.0,3.0,3.0,2.0,962.0,5.0,0.0,191.0,1153.0,1.0,0.0,1.0,4.0,1193.0,0.0,0.0,1193.0,1.0,0.0,2.0,0.0,2.0,1.0,3.0,6.0,6.0,0.0,1.0,1972.0,0.0,2.0,501.0,4.0,4.0,2.0,140.0,153.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,8.0,4.0,152527.0
20.0,3.0,78.0,10140.0,1.0,3.0,3.0,0.0,4.0,0.0,14.0,2.0,2.0,0.0,2.0,7.0,6.0,1967.0,1967.0,1.0,1.0,6.0,6.0,264.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,553.0,5.0,0.0,713.0,1334.0,1.0,2.0,1.0,4.0,1334.0,0.0,0.0,1334.0,1.0,0.0,2.0,0.0,3.0,1.0,3.0,7.0,6.0,0.0,1.0,1967.0,1.0,2.0,477.0,4.0,4.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,2006.0,8.0,4.0,145517.0
20.0,3.0,80.0,9600.0,1.0,3.0,3.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,5.0,1968.0,1968.0,1.0,1.0,8.0,8.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,758.0,5.0,0.0,293.0,1051.0,1.0,2.0,1.0,4.0,1051.0,0.0,0.0,1051.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,6.0,6.0,0.0,1.0,1968.0,1.0,2.0,504.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,8.0,4.0,202263.0
60.0,3.0,72.0,8640.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,5.0,5.0,5.0,1968.0,1968.0,1.0,1.0,6.0,6.0,300.0,3.0,4.0,1.0,2.0,3.0,2.0,0.0,361.0,5.0,0.0,56.0,900.0,1.0,0.0,1.0,4.0,884.0,886.0,0.0,1770.0,1.0,0.0,1.0,1.0,4.0,1.0,3.0,7.0,6.0,0.0,1.0,1968.0,1.0,2.0,530.0,4.0,4.0,2.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,8.0,4.0,210117.0
20.0,3.0,78.0,9360.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,6.0,7.0,1968.0,2004.0,1.0,1.0,6.0,6.0,203.0,3.0,4.0,1.0,3.0,3.0,0.5,0.0,760.0,5.0,0.0,216.0,976.0,1.0,4.0,1.0,4.0,976.0,0.0,0.0,976.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,4.0,6.0,1.0,1.0,1968.0,1.0,2.0,504.0,4.0,4.0,2.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2006.0,8.0,4.0,195764.0
85.0,3.0,70.0,8400.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,6.0,5.0,6.0,1968.0,1968.0,1.0,1.0,6.0,6.0,0.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,744.0,5.0,0.0,89.0,833.0,1.0,2.0,1.0,4.0,898.0,0.0,0.0,898.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,6.0,6.0,0.0,1.0,1968.0,1.0,1.0,326.0,4.0,4.0,2.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2006.0,8.0,4.0,136726.0
20.0,3.0,69.30579531442663,9759.0,1.0,0.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,5.0,1966.0,1966.0,1.0,1.0,9.0,10.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,799.0,5.0,0.0,252.0,1051.0,1.0,4.0,1.0,4.0,1051.0,0.0,0.0,1051.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,6.0,6.0,0.0,1.0,1966.0,1.0,1.0,264.0,4.0,4.0,2.0,182.0,88.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,8.0,4.0,189969.0
80.0,3.0,80.0,9600.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,7.0,5.0,7.0,1967.0,1967.0,1.0,1.0,8.0,8.0,140.0,3.0,4.0,2.0,3.0,3.0,0.5,0.0,602.0,5.0,0.0,137.0,1141.0,1.0,2.0,1.0,4.0,1141.0,0.0,0.0,1141.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,6.0,6.0,0.0,1.0,1967.0,2.0,1.0,568.0,4.0,4.0,2.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,8.0,4.0,154706.0
145.0,3.0,80.0,8800.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,6.0,7.0,1965.0,2000.0,1.0,1.0,3.0,13.0,0.0,3.0,4.0,2.0,3.0,3.0,2.0,0.0,901.0,5.0,0.0,34.0,1187.0,1.0,0.0,1.0,4.0,1565.0,0.0,0.0,1565.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,6.0,2.0,1.0,1965.0,1.0,1.0,299.0,4.0,4.0,2.0,200.0,25.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,8.0,4.0,179195.0
20.0,3.0,69.30579531442663,10368.0,1.0,0.0,3.0,0.0,1.0,0.0,12.0,2.0,2.0,0.0,2.0,6.0,6.0,1964.0,1964.0,1.0,1.0,6.0,6.0,112.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,260.0,5.0,0.0,0.0,1008.0,1.0,0.0,1.0,4.0,1488.0,0.0,0.0,1488.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,7.0,6.0,1.0,1.0,1964.0,0.0,2.0,430.0,4.0,4.0,2.0,154.0,60.0,0.0,0.0,0.0,0.0,0.0,4.0,2006.0,8.0,4.0,205589.0
60.0,3.0,85.0,9350.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,5.0,5.0,6.0,1964.0,1964.0,1.0,1.0,6.0,6.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,360.0,5.0,0.0,360.0,720.0,1.0,2.0,1.0,4.0,720.0,720.0,0.0,1440.0,0.0,0.0,1.0,1.0,4.0,1.0,3.0,7.0,6.0,1.0,1.0,1964.0,0.0,2.0,480.0,4.0,4.0,2.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,8.0,4.0,189608.0
20.0,3.0,80.0,10800.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,7.0,1960.0,1960.0,1.0,1.0,13.0,14.0,88.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,632.0,5.0,0.0,616.0,1248.0,1.0,0.0,1.0,4.0,1248.0,0.0,0.0,1248.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,6.0,6.0,0.0,1.0,1960.0,2.0,1.0,286.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,8.0,4.0,186785.0
30.0,3.0,60.0,8550.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,6.0,7.5,1934.0,1950.0,1.0,1.0,8.0,8.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,574.0,5.0,0.0,242.0,816.0,1.0,0.0,1.0,4.0,816.0,0.0,0.0,816.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,6.0,1.0,1.0,1949.0,2.0,1.0,240.0,4.0,4.0,2.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,8.0,4.0,165562.0
20.0,3.0,68.0,9724.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,7.0,1947.0,1950.0,1.0,1.0,3.0,3.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,938.0,938.0,1.0,0.0,1.0,4.0,1043.0,0.0,0.0,1043.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,5.0,6.0,1.0,5.0,1947.0,2.0,1.0,273.0,4.0,4.0,2.0,125.0,48.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,8.0,4.0,209276.0
20.0,3.0,80.0,9600.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,6.0,1961.0,1990.0,1.0,1.0,14.0,15.0,0.0,3.0,4.0,1.0,3.0,3.0,2.0,1.0,915.0,5.0,0.0,336.0,1251.0,1.0,4.0,1.0,4.0,1433.0,0.0,0.0,1433.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,7.0,6.0,1.0,1.0,1961.0,2.0,2.0,441.0,4.0,4.0,2.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,8.0,4.0,171736.0
20.0,3.0,89.0,10858.0,1.0,3.0,3.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,6.0,1952.0,1952.0,1.0,1.0,13.0,10.0,150.0,3.0,4.0,1.0,3.0,3.0,2.0,3.0,40.0,5.0,0.0,1404.0,1444.0,1.0,0.0,1.0,4.0,1624.0,0.0,0.0,1624.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,6.0,6.0,1.0,1.0,1952.0,1.0,1.0,240.0,4.0,4.0,2.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,8.0,4.0,161322.0
20.0,3.0,80.0,9600.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,5.0,1951.0,1951.0,1.0,1.0,6.0,6.0,144.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,996.0,5.0,0.0,60.0,1056.0,1.0,0.0,1.0,4.0,1216.0,0.0,0.0,1216.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,7.0,6.0,0.0,1.0,1951.0,1.0,1.0,280.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,8.0,4.0,230038.0
60.0,3.0,79.0,9462.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,5.0,5.0,6.0,1949.0,1973.0,1.0,1.0,13.0,14.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,704.0,704.0,1.0,2.0,1.0,4.0,1024.0,704.0,0.0,1728.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,7.0,6.0,1.0,1.0,1949.0,2.0,1.0,234.0,4.0,4.0,2.0,245.0,60.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,8.0,4.0,177109.0
20.0,3.0,82.0,9888.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,6.0,1954.0,1975.0,1.0,1.0,8.0,8.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,486.0,5.0,0.0,450.0,936.0,1.0,4.0,1.0,4.0,936.0,0.0,0.0,936.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,5.0,6.0,0.0,1.0,1954.0,2.0,1.0,240.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,8.0,4.0,206389.0
90.0,3.0,69.30579531442663,8917.0,1.0,0.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,5.0,1967.0,1967.0,1.0,1.0,9.0,10.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,1584.0,1584.0,1.0,4.0,1.0,4.0,1584.0,0.0,0.0,1584.0,0.0,0.0,2.0,0.0,4.0,1.0,3.0,8.0,6.0,0.0,5.0,1967.0,2.0,2.0,506.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2006.0,8.0,4.0,179945.0
80.0,3.0,69.30579531442663,12700.0,1.0,0.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,7.0,6.0,5.0,1964.0,1964.0,1.0,1.0,6.0,6.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,939.0,5.0,0.0,307.0,1246.0,1.0,4.0,1.0,4.0,1246.0,0.0,0.0,1246.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,6.0,6.0,2.0,1.0,1964.0,1.0,2.0,441.0,4.0,4.0,2.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,11.0,2006.0,8.0,4.0,188048.0
20.0,3.0,105.0,9723.0,1.0,0.0,3.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,2.0,6.0,7.0,1963.0,1963.0,1.0,1.0,8.0,8.0,332.0,3.0,4.0,1.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,1008.0,1008.0,1.0,4.0,1.0,4.0,1008.0,0.0,0.0,1008.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,5.0,6.0,0.0,1.0,1963.0,1.0,2.0,430.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2006.0,8.0,4.0,135121.0
20.0,3.0,70.0,8400.0,1.0,3.0,3.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,5.0,1957.0,1957.0,1.0,1.0,3.0,3.0,0.0,3.0,4.0,1.0,1.0,3.0,2.0,1.0,623.0,5.0,0.0,556.0,1179.0,1.0,2.0,1.0,4.0,1364.0,0.0,0.0,1364.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,6.0,6.0,1.0,1.0,1957.0,1.0,1.0,331.0,4.0,4.0,2.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,8.0,4.0,163637.0
20.0,3.0,69.30579531442663,9610.0,1.0,0.0,3.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,2.0,6.0,6.0,1958.0,1958.0,1.0,1.0,13.0,14.0,408.75,3.0,4.0,1.0,3.0,3.0,3.0,4.0,203.0,5.0,0.0,918.0,1121.0,1.0,0.0,1.0,4.0,1336.0,0.0,0.0,1336.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,7.0,6.0,1.0,1.0,1958.0,1.0,2.0,488.0,4.0,4.0,2.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2006.0,8.0,4.0,170804.0
80.0,3.0,105.0,10000.0,1.0,3.0,3.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,7.0,5.0,6.0,1956.0,1956.0,1.0,1.0,13.0,14.0,272.0,3.0,4.0,1.0,3.0,3.0,0.5,1.0,678.0,5.0,0.0,99.0,1058.0,1.0,0.0,1.0,4.0,1370.0,0.0,0.0,1370.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,6.0,6.0,1.0,2.0,1956.0,1.0,1.0,300.0,4.0,4.0,2.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2006.0,8.0,4.0,210206.0
20.0,3.0,72.0,10152.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,6.0,6.0,1956.0,1994.0,1.0,1.0,13.0,14.0,0.0,3.0,4.0,1.0,3.0,3.0,0.5,1.0,914.0,5.0,0.0,210.0,1124.0,1.0,0.0,1.0,4.0,1124.0,0.0,0.0,1124.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,6.0,6.0,1.0,1.0,1956.0,0.0,1.0,353.0,4.0,4.0,2.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,8.0,4.0,154746.0
20.0,3.0,70.0,8092.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,6.0,7.5,1954.0,2000.0,1.0,1.0,13.0,14.0,176.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,824.0,5.0,0.0,226.0,1050.0,1.0,0.0,1.0,4.0,1050.0,0.0,0.0,1050.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,6.0,6.0,0.0,1.0,1954.0,1.0,1.0,286.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,8.0,4.0,172572.0
20.0,3.0,66.0,12778.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,6.0,1952.0,2003.0,1.0,1.0,8.0,8.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,2.0,658.0,5.0,0.0,350.0,1008.0,1.0,0.0,1.0,4.0,1008.0,0.0,0.0,1008.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,6.0,0.0,1.0,1952.0,1.0,1.0,280.0,4.0,4.0,2.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,1.0,2006.0,8.0,4.0,167060.0
20.0,3.0,75.0,10170.0,1.0,3.0,3.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,2.0,6.0,6.0,1951.0,1951.0,1.0,1.0,13.0,14.0,408.75,3.0,4.0,1.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,216.0,216.0,1.0,4.0,1.0,4.0,1575.0,0.0,0.0,1575.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,5.0,6.0,1.0,1.0,1951.0,2.0,2.0,400.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,8.0,4.0,166414.0
80.0,3.0,55.0,7700.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,7.0,5.0,7.0,1956.0,1956.0,1.0,1.0,12.0,13.0,0.0,3.0,4.0,1.0,2.0,3.0,3.0,1.0,271.0,5.0,0.0,30.0,301.0,1.0,0.0,1.0,4.0,1145.0,0.0,0.0,1145.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,6.0,6.0,0.0,5.0,1993.0,2.0,2.0,684.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2006.0,8.0,4.0,242753.0
20.0,3.0,65.0,11050.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,5.0,1956.0,1956.0,1.0,1.0,13.0,14.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,488.0,5.0,0.0,517.0,1005.0,1.0,0.0,1.0,4.0,1005.0,0.0,0.0,1005.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,6.0,6.0,1.0,1.0,1956.0,2.0,1.0,319.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,8.0,4.0,160417.0
20.0,3.0,80.0,13600.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,6.0,1955.0,1955.0,1.0,1.0,6.0,6.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,144.0,5.0,0.0,0.0,1056.0,1.0,2.0,1.0,4.0,1056.0,0.0,0.0,1056.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,6.0,6.0,0.0,1.0,1955.0,0.0,1.0,300.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2006.0,8.0,4.0,173751.0
20.0,3.0,85.0,15428.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,6.0,1951.0,1991.0,1.0,1.0,8.0,8.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,741.0,5.0,0.0,143.0,884.0,1.0,0.0,1.0,4.0,884.0,0.0,0.0,884.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,6.0,0.0,1.0,1951.0,0.0,1.0,270.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,8.0,4.0,206935.0
30.0,3.0,105.0,17708.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,7.0,5.0,1941.0,1963.0,1.0,1.0,3.0,3.0,0.0,2.0,4.0,1.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,929.0,929.0,1.0,0.0,1.0,4.0,2039.0,0.0,0.0,2039.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,7.0,6.0,2.5,0.0,1941.0,2.0,3.0,791.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2006.0,8.0,4.0,192488.0
20.0,3.0,70.0,13300.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,5.0,1956.0,2001.0,1.0,1.0,13.0,13.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,494.0,5.0,0.0,521.0,1015.0,1.0,2.0,1.0,4.0,1384.0,0.0,0.0,1384.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,6.0,6.0,0.0,1.0,2001.0,2.0,2.0,896.0,4.0,4.0,2.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,8.0,4.0,196805.0
145.0,3.0,94.0,17708.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,0.0,5.0,5.0,1925.0,1975.0,1.0,1.0,8.0,8.0,0.0,3.0,4.0,1.0,3.0,3.0,2.0,2.0,1018.0,5.0,0.0,1153.0,2065.5,1.0,4.0,1.0,4.0,1392.0,1248.0,0.0,2640.0,2.0,0.0,2.0,1.0,4.5,1.0,3.0,10.0,6.0,1.0,1.0,1977.0,1.0,3.0,960.0,4.0,4.0,2.0,420.0,48.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,8.0,4.0,185814.0
